Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Month,Recency,Frequency,Monetary
1348,2024-07-25,CUST287,Male,50,Beauty,4,20,80,2024-07,159,2,880
1349,2024-10-19,CUST666,Male,50,Electronics,4,30,120,2024-10,73,2,200
1350,2024-04-29,CUST782,Male,58,Sports,1,100,100,2024-04,236,4,650
1351,2024-03-12,CUST477,Male,33,Food,4,30,120,2024-03,62,4,600
1352,2024-01-14,CUST748,Female,35,Food,1,20,20,2024-01,227,3,200
1353,2024-08-29,CUST521,Male,51,Food,5,30,150,2024-08,124,2,270
1354,2024-08-07,CUST305,Female,24,Electronics,3,30,90,2024-08,35,4,430
1355,2024-08-11,CUST402,Male,27,Electronics,4,50,200,2024-08,142,6,520
1356,2024-06-18,CUST527,Male,64,Clothing,4,200,800,2024-06,30,4,1600
1357,2024-09-08,CUST343,Female,24,Beauty,4,30,120,2024-09,114,2,220
1358,2024-07-27,CUST642,Male,50,Electronics,3,500,1500,2024-07,98,4,4100
1359,2024-01-16,CUST102,Male,45,Clothing,5,200,1000,2024-01,244,4,1850
1360,2024-11-08,CUST780,Female,30,Clothing,2,100,200,2024-11,47,4,920
1361,2024-09-15,CUST649,Female,27,Food,1,10,10,2024-09,107,2,410
1362,2024-01-23,CUST686,Female,53,Sports,1,100,100,2024-01,282,2,180
1363,2024-05-01,CUST308,Female,23,Clothing,4,200,800,2024-05,191,2,830
1364,2024-10-29,CUST632,Male,26,Clothing,3,500,1500,2024-10,63,4,2080
1365,2024-07-13,CUST146,Male,33,Food,2,30,60,2024-07,171,1,60
1366,2024-04-10,CUST148,Female,27,Electronics,3,500,1500,2024-04,33,5,2500
1367,2024-04-21,CUST254,Female,43,Clothing,3,500,1500,2024-04,236,2,1600
1368,2024-06-06,CUST596,Male,50,Electronics,1,50,50,2024-06,50,4,1510
1369,2024-05-14,CUST392,Female,38,Beauty,3,30,90,2024-05,121,4,1090
1370,2024-01-02,CUST710,Female,18,Electronics,3,500,1500,2024-01,133,2,1530
1371,2024-07-03,CUST424,Female,58,Sports,4,200,800,2024-07,69,2,950
1372,2024-05-04,CUST216,Male,51,Beauty,4,20,80,2024-05,139,2,140
1373,2024-02-01,CUST177,Female,64,Electronics,5,500,2500,2024-02,334,4,3180
1374,2024-03-19,CUST311,Male,31,Food,5,20,100,2024-03,147,4,1100
1375,2024-10-31,CUST718,Female,25,Clothing,2,500,1000,2024-10,61,4,2500
1376,2024-03-09,CUST663,Female,40,Electronics,3,50,150,2024-03,15,5,2910
1377,2024-04-28,CUST455,Female,50,Beauty,4,50,200,2024-04,64,2,290
1378,2024-10-24,CUST245,Male,63,Electronics,5,100,500,2024-10,68,4,940
1379,2024-01-20,CUST745,Male,47,Sports,3,200,600,2024-01,256,3,820
1380,2024-01-23,CUST584,Male,63,Electronics,2,50,100,2024-01,99,5,1850
1381,2024-04-17,CUST587,Male,39,Electronics,4,30,120,2024-04,167,3,1380
1382,2024-02-26,CUST214,Female,54,Beauty,5,30,150,2024-02,86,6,2980
1383,2024-07-25,CUST479,Female,62,Food,5,30,150,2024-07,25,5,640
1384,2024-07-09,CUST024,Female,59,Sports,1,100,100,2024-07,59,5,2110
1385,2024-06-26,CUST203,Female,61,Electronics,2,30,60,2024-06,50,3,140
1386,2024-01-17,CUST023,Female,45,Electronics,5,50,250,2024-01,28,2,2250
1387,2024-01-29,CUST193,Female,32,Beauty,1,30,30,2024-01,126,3,4030
1388,2024-01-08,CUST305,Female,45,Food,2,20,40,2024-01,35,4,430
1389,2024-05-08,CUST697,Male,35,Beauty,3,50,150,2024-05,73,4,740
1390,2024-07-13,CUST461,Male,18,Electronics,2,30,60,2024-07,1,8,2700
1391,2024-08-21,CUST709,Female,55,Electronics,2,50,100,2024-08,76,6,3510
1392,2024-06-05,CUST016,Female,33,Beauty,4,20,80,2024-06,172,3,1170
1393,2024-05-29,CUST541,Male,31,Food,3,10,30,2024-05,216,1,30
1394,2024-08-19,CUST307,Male,33,Food,4,30,120,2024-08,134,2,220
1395,2024-11-16,CUST123,Male,32,Electronics,1,50,50,2024-11,45,6,2880
1396,2024-02-13,CUST290,Female,28,Electronics,4,100,400,2024-02,34,4,1210
1397,2024-06-30,CUST193,Male,18,Electronics,5,500,2500,2024-06,126,3,4030
1398,2024-10-20,CUST333,Female,23,Food,1,10,10,2024-10,72,2,1510
1399,2024-04-07,CUST067,Male,54,Clothing,4,500,2000,2024-04,268,1,2000
1400,2024-09-23,CUST584,Male,36,Sports,1,50,50,2024-09,99,5,1850
1401,2024-10-14,CUST774,Female,32,Beauty,1,50,50,2024-10,78,1,50
1402,2024-05-24,CUST244,Male,53,Clothing,4,100,400,2024-05,151,4,950
1403,2024-09-22,CUST378,Female,36,Food,1,30,30,2024-09,69,2,70
1404,2024-01-07,CUST689,Male,53,Clothing,1,200,200,2024-01,10,7,1710
1405,2024-08-18,CUST161,Female,41,Electronics,1,30,30,2024-08,135,4,580
1406,2024-10-12,CUST722,Female,24,Electronics,1,50,50,2024-10,80,3,2050
1407,2024-12-22,CUST227,Female,24,Beauty,4,20,80,2024-12,9,3,1380
1408,2024-07-01,CUST709,Male,63,Sports,4,100,400,2024-07,76,6,3510
1409,2024-08-15,CUST617,Female,36,Beauty,2,30,60,2024-08,17,5,1500
1410,2024-05-22,CUST392,Female,19,Clothing,2,200,400,2024-05,121,4,1090
1411,2024-06-15,CUST515,Female,61,Clothing,4,200,800,2024-06,199,2,830
1412,2024-01-30,CUST609,Female,40,Clothing,2,100,200,2024-01,3,6,1820
1413,2024-02-17,CUST782,Female,33,Beauty,5,30,150,2024-02,236,4,650
1414,2024-06-08,CUST361,Female,22,Clothing,4,100,400,2024-06,206,4,580
1415,2024-08-01,CUST402,Male,37,Beauty,1,30,30,2024-08,142,6,520
1416,2024-07-18,CUST133,Female,35,Clothing,5,200,1000,2024-07,30,2,1020
1417,2024-10-16,CUST024,Male,49,Sports,4,200,800,2024-10,59,5,2110
1418,2024-02-02,CUST493,Female,64,Clothing,1,500,500,2024-02,3,5,970
1419,2024-03-22,CUST508,Female,24,Electronics,1,500,500,2024-03,284,2,560
1420,2024-03-05,CUST671,Male,41,Clothing,3,100,300,2024-03,301,1,300
1421,2024-01-18,CUST177,Male,64,Electronics,2,30,60,2024-01,334,4,3180
1422,2024-06-07,CUST265,Female,48,Sports,3,50,150,2024-06,10,3,240
1423,2024-01-26,CUST272,Female,51,Clothing,1,500,500,2024-01,104,3,1700
1424,2024-02-16,CUST165,Female,41,Beauty,5,50,250,2024-02,319,1,250
1425,2024-01-22,CUST362,Male,38,Sports,4,100,400,2024-01,134,5,1280
1426,2024-02-19,CUST038,Male,44,Sports,4,200,800,2024-02,98,5,1640
1427,2024-10-20,CUST400,Female,41,Beauty,2,50,100,2024-10,8,6,840
1428,2024-11-14,CUST777,Male,61,Clothing,2,500,1000,2024-11,47,2,2500
1429,2024-07-05,CUST722,Male,42,Electronics,2,500,1000,2024-07,80,3,2050
1430,2024-11-16,CUST046,Female,42,Sports,2,100,200,2024-11,15,3,1200
1431,2024-07-01,CUST568,Male,55,Sports,2,100,200,2024-07,41,4,870
1432,2024-11-27,CUST720,Female,31,Clothing,2,200,400,2024-11,34,5,3780
1433,2024-11-19,CUST574,Female,39,Electronics,5,50,250,2024-11,42,4,830
1434,2024-01-08,CUST288,Female,49,Clothing,3,100,300,2024-01,33,5,980
1435,2024-01-08,CUST770,Female,45,Clothing,2,200,400,2024-01,48,3,1000
1436,2024-01-11,CUST370,Female,31,Sports,2,100,200,2024-01,355,1,200
1437,2024-01-30,CUST328,Female,29,Beauty,4,50,200,2024-01,174,3,390
1438,2024-12-04,CUST410,Male,64,Beauty,1,20,20,2024-12,27,6,5470
1439,2024-12-30,CUST461,Female,25,Clothing,2,200,400,2024-12,1,8,2700
1440,2024-01-18,CUST528,Male,31,Beauty,4,20,80,2024-01,25,3,2680
1441,2024-04-20,CUST052,Female,39,Electronics,5,500,2500,2024-04,56,3,3060
1442,2024-02-14,CUST087,Male,26,Beauty,4,50,200,2024-02,160,2,290
1443,2024-05-08,CUST402,Male,25,Food,2,10,20,2024-05,142,6,520
1444,2024-09-09,CUST269,Female,49,Beauty,3,20,60,2024-09,113,4,320
1445,2024-04-25,CUST603,Male,47,Clothing,1,200,200,2024-04,109,2,300
1446,2024-06-10,CUST709,Male,64,Electronics,5,500,2500,2024-06,76,6,3510
1447,2024-04-09,CUST035,Male,31,Electronics,5,100,500,2024-04,266,1,500
1448,2024-02-28,CUST420,Male,24,Sports,3,50,150,2024-02,194,3,400
1449,2024-02-21,CUST521,Male,37,Electronics,4,30,120,2024-02,124,2,270
1450,2024-06-11,CUST134,Female,63,Sports,5,50,250,2024-06,49,2,400
1451,2024-06-12,CUST581,Male,39,Beauty,1,30,30,2024-06,144,4,830
1452,2024-06-01,CUST123,Female,25,Clothing,4,500,2000,2024-06,45,6,2880
1453,2024-11-01,CUST552,Female,46,Food,2,20,40,2024-11,60,4,1100
1454,2024-10-11,CUST657,Male,29,Beauty,4,50,200,2024-10,81,2,780
1455,2024-10-19,CUST609,Female,26,Beauty,5,30,150,2024-10,3,6,1820
1456,2024-09-24,CUST038,Male,64,Sports,2,50,100,2024-09,98,5,1640
1457,2024-05-17,CUST084,Male,53,Beauty,5,20,100,2024-05,67,4,1020
1458,2024-09-09,CUST032,Male,58,Food,5,20,100,2024-09,37,3,230
1459,2024-04-05,CUST522,Female,50,Beauty,5,50,250,2024-04,63,3,650
1460,2024-12-23,CUST394,Female,42,Electronics,3,50,150,2024-12,8,2,1150
1461,2024-07-06,CUST612,Male,34,Sports,2,100,200,2024-07,178,3,500
1462,2024-01-17,CUST640,Male,56,Sports,4,50,200,2024-01,258,2,2200
1463,2024-05-24,CUST234,Male,24,Sports,5,50,250,2024-05,119,2,650
1464,2024-03-13,CUST393,Male,53,Sports,1,100,100,2024-03,185,2,300
1465,2024-04-21,CUST135,Male,34,Electronics,1,50,50,2024-04,137,4,3650
1466,2024-07-29,CUST015,Male,45,Clothing,2,200,400,2024-07,22,5,1350
1467,2024-01-30,CUST001,Male,47,Clothing,2,200,400,2024-01,102,2,490
1468,2024-08-06,CUST136,Male,24,Sports,5,200,1000,2024-08,126,3,1840
1469,2024-06-05,CUST445,Male,30,Beauty,4,30,120,2024-06,89,3,1650
1470,2024-03-09,CUST287,Female,55,Clothing,4,200,800,2024-03,159,2,880
1471,2024-07-29,CUST331,Female,49,Sports,2,200,400,2024-07,77,4,1710
1472,2024-05-04,CUST277,Female,63,Electronics,1,30,30,2024-05,94,5,380
1473,2024-06-13,CUST192,Female,41,Food,2,10,20,2024-06,19,6,1800
1474,2024-10-23,CUST436,Male,59,Sports,4,200,800,2024-10,69,4,2300
1475,2024-09-11,CUST497,Male,33,Food,4,10,40,2024-09,41,3,310
1476,2024-04-28,CUST459,Male,20,Food,1,10,10,2024-04,129,5,1180
1477,2024-03-25,CUST020,Female,22,Electronics,4,50,200,2024-03,265,2,400
1478,2024-02-06,CUST417,Female,40,Beauty,1,50,50,2024-02,30,6,2300
1479,2024-12-07,CUST399,Female,49,Food,4,10,40,2024-12,24,3,360
1480,2024-05-25,CUST095,Male,28,Clothing,2,500,1000,2024-05,76,5,1540
1481,2024-06-02,CUST666,Female,55,Food,4,20,80,2024-06,73,2,200
1482,2024-01-12,CUST435,Male,60,Beauty,1,20,20,2024-01,13,6,880
1483,2024-12-27,CUST676,Male,51,Beauty,3,30,90,2024-12,4,4,460
1484,2024-12-23,CUST198,Female,48,Food,2,30,60,2024-12,4,4,890
1485,2024-05-02,CUST405,Female,53,Clothing,5,100,500,2024-05,123,3,830
1486,2024-06-19,CUST564,Female,47,Sports,1,50,50,2024-06,23,4,730
1487,2024-12-22,CUST795,Male,57,Food,4,20,80,2024-12,9,5,480
1488,2024-08-06,CUST385,Female,22,Electronics,4,500,2000,2024-08,147,1,2000
1489,2024-03-10,CUST450,Male,52,Sports,3,100,300,2024-03,296,2,450
1490,2024-03-30,CUST211,Male,20,Beauty,5,50,250,2024-03,21,6,3460
1491,2024-01-12,CUST734,Female,49,Food,5,30,150,2024-01,98,3,360
1492,2024-08-30,CUST063,Female,27,Electronics,3,30,90,2024-08,123,2,190
1493,2024-03-05,CUST520,Female,56,Electronics,5,50,250,2024-03,5,3,550
1494,2024-09-14,CUST147,Male,27,Sports,5,50,250,2024-09,108,1,250
1495,2024-01-17,CUST139,Male,30,Sports,3,200,600,2024-01,310,2,1600
1496,2024-04-20,CUST409,Female,18,Electronics,1,100,100,2024-04,199,5,720
1497,2024-09-08,CUST624,Female,30,Clothing,4,100,400,2024-09,16,5,1070
1498,2024-12-06,CUST528,Female,42,Beauty,2,50,100,2024-12,25,3,2680
1499,2024-02-05,CUST684,Male,52,Clothing,4,500,2000,2024-02,1,3,2120
1500,2024-08-03,CUST547,Female,33,Electronics,4,30,120,2024-08,150,2,2120
1501,2024-08-01,CUST089,Male,45,Clothing,1,100,100,2024-08,9,9,2470
1502,2024-04-26,CUST517,Male,43,Beauty,4,30,120,2024-04,249,1,120
1503,2024-08-20,CUST714,Male,55,Clothing,3,500,1500,2024-08,132,3,1750
1504,2024-10-31,CUST375,Male,53,Sports,2,100,200,2024-10,29,4,630
1505,2024-09-24,CUST449,Female,43,Food,5,30,150,2024-09,94,3,310
1506,2024-06-10,CUST061,Male,45,Clothing,2,100,200,2024-06,86,4,2100
1507,2024-11-26,CUST461,Male,48,Clothing,2,500,1000,2024-11,1,8,2700
1508,2024-09-14,CUST771,Female,21,Electronics,1,500,500,2024-09,32,2,750
1509,2024-08-26,CUST582,Female,48,Electronics,4,100,400,2024-08,35,3,530
1510,2024-09-28,CUST127,Male,59,Electronics,1,30,30,2024-09,94,4,180
1511,2024-02-27,CUST124,Female,24,Sports,1,100,100,2024-02,190,4,2750
1512,2024-03-06,CUST109,Male,41,Sports,1,50,50,2024-03,142,5,1570
1513,2024-06-26,CUST013,Female,45,Food,3,30,90,2024-06,188,2,120
1514,2024-01-08,CUST172,Female,58,Beauty,2,30,60,2024-01,358,1,60
1515,2024-01-11,CUST333,Female,50,Clothing,3,500,1500,2024-01,72,2,1510
1516,2024-09-08,CUST210,Female,52,Electronics,3,100,300,2024-09,114,5,1190
1517,2024-06-11,CUST322,Male,24,Sports,1,50,50,2024-06,203,1,50
1518,2024-01-09,CUST483,Male,47,Clothing,4,100,400,2024-01,357,1,400
1519,2024-09-10,CUST292,Male,35,Electronics,1,500,500,2024-09,38,3,700
1520,2024-09-27,CUST215,Male,49,Clothing,4,100,400,2024-09,95,3,580
1521,2024-04-30,CUST054,Male,27,Clothing,1,200,200,2024-04,15,3,720
1522,2024-07-24,CUST244,Male,53,Clothing,2,200,400,2024-07,151,4,950
1523,2024-09-26,CUST713,Male,25,Electronics,1,100,100,2024-09,36,5,450
1524,2024-05-30,CUST587,Female,59,Beauty,4,50,200,2024-05,167,3,1380
1525,2024-06-30,CUST100,Female,19,Electronics,1,50,50,2024-06,49,4,2170
1526,2024-03-29,CUST245,Female,49,Clothing,3,100,300,2024-03,68,4,940
1527,2024-07-03,CUST561,Female,58,Electronics,5,100,500,2024-07,38,3,890
1528,2024-02-21,CUST043,Male,23,Beauty,5,30,150,2024-02,111,4,650
1529,2024-02-06,CUST315,Female,28,Sports,3,50,150,2024-02,72,4,370
1530,2024-12-08,CUST429,Male,41,Clothing,3,200,600,2024-12,23,3,1110
1531,2024-09-25,CUST799,Female,55,Electronics,4,100,400,2024-09,97,4,1160
1532,2024-09-09,CUST327,Male,64,Electronics,3,50,150,2024-09,113,2,180
1533,2024-07-10,CUST335,Female,56,Sports,1,100,100,2024-07,135,3,3600
1534,2024-07-13,CUST028,Male,26,Food,5,30,150,2024-07,171,2,350
1535,2024-01-18,CUST605,Female,41,Sports,5,100,500,2024-01,98,5,2910
1536,2024-09-17,CUST150,Male,21,Clothing,2,200,400,2024-09,40,4,1500
1537,2024-09-17,CUST575,Male,59,Beauty,1,20,20,2024-09,105,1,20
1538,2024-08-25,CUST725,Female,53,Beauty,1,20,20,2024-08,128,2,70
1539,2024-10-13,CUST242,Male,41,Clothing,4,100,400,2024-10,79,4,600
1540,2024-06-14,CUST447,Male,36,Food,2,30,60,2024-06,200,1,60
1541,2024-06-16,CUST239,Male,57,Food,3,10,30,2024-06,198,2,180
1542,2024-05-15,CUST292,Female,37,Electronics,1,100,100,2024-05,38,3,700
1543,2024-09-11,CUST406,Male,22,Beauty,5,20,100,2024-09,10,4,3680
1544,2024-01-16,CUST219,Male,30,Sports,2,200,400,2024-01,163,4,1140
1545,2024-09-20,CUST484,Female,39,Food,1,30,30,2024-09,102,3,2730
1546,2024-07-10,CUST602,Male,18,Sports,5,200,1000,2024-07,9,3,1600
1547,2024-08-29,CUST692,Female,32,Beauty,1,20,20,2024-08,118,2,70
1548,2024-07-24,CUST542,Female,28,Sports,3,200,600,2024-07,160,2,630
1549,2024-05-10,CUST326,Female,26,Electronics,2,500,1000,2024-05,72,4,2100
1550,2024-08-31,CUST518,Female,30,Food,5,30,150,2024-08,122,4,1250
1551,2024-10-19,CUST652,Female,56,Food,1,20,20,2024-10,6,3,70
1552,2024-07-22,CUST616,Male,21,Sports,3,100,300,2024-07,162,1,300
1553,2024-05-31,CUST747,Female,48,Electronics,5,50,250,2024-05,214,2,280
1554,2024-10-09,CUST744,Male,52,Food,4,30,120,2024-10,83,1,120
1555,2024-01-07,CUST452,Male,21,Sports,4,200,800,2024-01,186,2,810
1556,2024-01-22,CUST772,Male,21,Clothing,1,200,200,2024-01,344,1,200
1557,2024-08-16,CUST268,Male,49,Food,4,30,120,2024-08,79,3,980
1558,2024-09-01,CUST210,Female,61,Clothing,2,100,200,2024-09,114,5,1190
1559,2024-05-20,CUST106,Female,34,Sports,5,200,1000,2024-05,112,4,3620
1560,2024-12-10,CUST182,Male,57,Electronics,4,30,120,2024-12,21,2,210
1561,2024-10-07,CUST284,Male,42,Food,3,30,90,2024-10,85,2,590
1562,2024-06-28,CUST452,Male,47,Food,1,10,10,2024-06,186,2,810
1563,2024-04-19,CUST135,Male,37,Electronics,3,500,1500,2024-04,137,4,3650
1564,2024-10-28,CUST525,Male,29,Sports,1,100,100,2024-10,33,5,400
1565,2024-09-01,CUST246,Male,31,Food,1,30,30,2024-09,121,3,2050
1566,2024-04-16,CUST735,Female,24,Clothing,3,200,600,2024-04,135,3,830
1567,2024-11-09,CUST347,Male,29,Sports,3,50,150,2024-11,52,2,450
1568,2024-05-28,CUST125,Male,38,Beauty,2,30,60,2024-05,217,3,340
1569,2024-08-11,CUST171,Male,20,Beauty,3,50,150,2024-08,109,3,500
1570,2024-07-07,CUST056,Male,54,Food,4,30,120,2024-07,159,2,520
1571,2024-10-16,CUST702,Male,37,Electronics,4,100,400,2024-10,76,2,450
1572,2024-04-03,CUST783,Female,21,Electronics,2,50,100,2024-04,169,3,1400
1573,2024-11-19,CUST551,Female,48,Electronics,5,500,2500,2024-11,42,5,2830
1574,2024-07-04,CUST669,Male,42,Beauty,4,20,80,2024-07,180,2,230
1575,2024-06-15,CUST566,Male,37,Electronics,1,100,100,2024-06,142,3,2130
1576,2024-04-26,CUST005,Female,49,Beauty,5,30,150,2024-04,15,3,250
1577,2024-06-21,CUST400,Female,60,Electronics,3,100,300,2024-06,8,6,840
1578,2024-07-21,CUST118,Female,39,Sports,1,50,50,2024-07,25,4,980
1579,2024-05-25,CUST337,Male,25,Beauty,1,20,20,2024-05,17,2,270
1580,2024-06-25,CUST021,Female,27,Food,3,30,90,2024-06,153,3,790
1581,2024-06-15,CUST409,Female,49,Beauty,4,50,200,2024-06,199,5,720
1582,2024-11-25,CUST399,Male,36,Food,1,20,20,2024-11,24,3,360
1583,2024-06-11,CUST042,Female,23,Beauty,1,30,30,2024-06,203,1,30
1584,2024-02-26,CUST450,Female,20,Electronics,3,50,150,2024-02,296,2,450
1585,2024-09-19,CUST578,Male,30,Beauty,4,50,200,2024-09,55,5,1610
1586,2024-10-29,CUST077,Male,24,Clothing,1,500,500,2024-10,23,4,1950
1587,2024-09-08,CUST008,Female,52,Sports,5,50,250,2024-09,78,4,1180
1588,2024-02-13,CUST040,Female,40,Clothing,3,500,1500,2024-02,38,4,4340
1589,2024-07-13,CUST613,Female,24,Food,5,10,50,2024-07,20,3,2350
1590,2024-01-15,CUST646,Female,45,Beauty,5,50,250,2024-01,351,1,250
1591,2024-01-08,CUST293,Male,38,Beauty,5,20,100,2024-01,38,3,2800
1592,2024-07-24,CUST620,Male,51,Electronics,2,50,100,2024-07,127,5,620
1593,2024-02-12,CUST352,Female,47,Sports,1,100,100,2024-02,30,3,730
1594,2024-10-05,CUST229,Female,33,Sports,5,50,250,2024-10,87,1,250
1595,2024-10-03,CUST175,Male,60,Beauty,5,30,150,2024-10,89,1,150
1596,2024-10-22,CUST554,Female,51,Clothing,1,100,100,2024-10,70,4,2240
1597,2024-07-15,CUST783,Female,24,Clothing,5,200,1000,2024-07,169,3,1400
1598,2024-05-26,CUST070,Male,56,Electronics,3,30,90,2024-05,86,6,1240
1599,2024-01-15,CUST732,Male,30,Beauty,3,50,150,2024-01,15,5,1990
1600,2024-03-18,CUST738,Male,35,Food,2,20,40,2024-03,206,3,180
1601,2024-04-23,CUST367,Male,40,Food,4,10,40,2024-04,252,1,40
1602,2024-09-28,CUST449,Male,45,Food,1,10,10,2024-09,94,3,310
1603,2024-07-22,CUST210,Female,48,Clothing,5,100,500,2024-07,114,5,1190
1604,2024-09-14,CUST309,Female,21,Beauty,2,20,40,2024-09,46,8,3340
1605,2024-05-03,CUST684,Male,35,Food,5,20,100,2024-05,1,3,2120
1606,2024-11-14,CUST794,Male,41,Sports,2,100,200,2024-11,47,2,300
1607,2024-07-05,CUST157,Male,33,Beauty,4,20,80,2024-07,108,4,2330
1608,2024-10-05,CUST660,Female,47,Beauty,2,30,60,2024-10,87,3,180
1609,2024-06-23,CUST148,Male,47,Clothing,3,200,600,2024-06,33,5,2500
1610,2024-07-03,CUST749,Female,21,Beauty,3,50,150,2024-07,181,1,150
1611,2024-09-18,CUST363,Female,48,Sports,4,100,400,2024-09,9,4,940
1612,2024-04-04,CUST451,Male,52,Clothing,5,500,2500,2024-04,162,2,2700
1613,2024-01-06,CUST143,Male,20,Sports,3,200,600,2024-01,105,3,1250
1614,2024-09-25,CUST395,Female,52,Beauty,4,50,200,2024-09,11,5,1390
1615,2024-09-22,CUST113,Male,29,Beauty,5,50,250,2024-09,4,6,1700
1616,2024-12-03,CUST437,Male,62,Electronics,2,100,200,2024-12,5,3,730
1617,2024-03-09,CUST395,Male,39,Sports,4,50,200,2024-03,11,5,1390
1618,2024-11-04,CUST580,Male,34,Clothing,3,200,600,2024-11,24,4,1750
1619,2024-09-17,CUST605,Male,19,Electronics,3,500,1500,2024-09,98,5,2910
1620,2024-11-28,CUST525,Female,31,Sports,2,50,100,2024-11,33,5,400
1621,2024-09-03,CUST693,Male,47,Clothing,4,200,800,2024-09,119,5,3890
1622,2024-10-06,CUST061,Female,27,Clothing,1,500,500,2024-10,86,4,2100
1623,2024-11-19,CUST201,Female,21,Food,1,10,10,2024-11,42,2,1010
1624,2024-10-06,CUST070,Male,44,Food,3,10,30,2024-10,86,6,1240
1625,2024-10-29,CUST461,Male,61,Electronics,4,100,400,2024-10,1,8,2700
1626,2024-12-22,CUST089,Male,41,Electronics,4,50,200,2024-12,9,9,2470
1627,2024-04-23,CUST617,Female,40,Food,2,20,40,2024-04,17,5,1500
1628,2024-01-16,CUST442,Male,26,Food,3,30,90,2024-01,18,4,370
1629,2024-05-27,CUST188,Female,59,Electronics,4,500,2000,2024-05,218,1,2000
1630,2024-04-02,CUST390,Female,58,Food,4,10,40,2024-04,256,2,140
1631,2024-02-02,CUST777,Female,23,Clothing,3,500,1500,2024-02,47,2,2500
1632,2024-03-17,CUST282,Female,53,Food,1,20,20,2024-03,43,6,4620
1633,2024-05-01,CUST102,Female,40,Electronics,4,100,400,2024-05,244,4,1850
1634,2024-05-02,CUST309,Female,59,Food,3,10,30,2024-05,46,8,3340
1635,2024-09-06,CUST059,Female,61,Clothing,4,500,2000,2024-09,116,2,2120
1636,2024-01-18,CUST726,Male,35,Beauty,2,20,40,2024-01,22,2,130
1637,2024-08-24,CUST459,Female,59,Beauty,1,50,50,2024-08,129,5,1180
1638,2024-06-23,CUST635,Male,33,Beauty,3,50,150,2024-06,191,2,190
1639,2024-04-03,CUST019,Female,37,Clothing,4,100,400,2024-04,53,4,2950
1640,2024-07-31,CUST477,Male,32,Sports,5,50,250,2024-07,62,4,600
1641,2024-04-12,CUST436,Male,33,Sports,2,200,400,2024-04,69,4,2300
1642,2024-11-13,CUST770,Male,18,Electronics,2,100,200,2024-11,48,3,1000
1643,2024-05-22,CUST800,Female,28,Clothing,2,100,200,2024-05,151,2,1200
1644,2024-02-19,CUST096,Male,52,Electronics,4,100,400,2024-02,86,4,850
1645,2024-07-06,CUST571,Female,61,Sports,4,50,200,2024-07,38,5,850
1646,2024-09-18,CUST003,Male,63,Beauty,2,50,100,2024-09,104,2,400
1647,2024-12-18,CUST329,Female,30,Clothing,4,200,800,2024-12,13,1,800
1648,2024-01-07,CUST584,Male,64,Clothing,3,200,600,2024-01,99,5,1850
1649,2024-11-13,CUST192,Male,47,Clothing,4,200,800,2024-11,19,6,1800
1650,2024-01-02,CUST559,Female,42,Sports,2,50,100,2024-01,156,2,200
1651,2024-02-12,CUST700,Male,54,Food,1,30,30,2024-02,1,3,830
1652,2024-03-18,CUST306,Male,56,Sports,3,200,600,2024-03,117,4,1050
1653,2024-05-31,CUST411,Male,20,Electronics,2,100,200,2024-05,209,2,290
1654,2024-01-10,CUST642,Male,62,Clothing,2,500,1000,2024-01,98,4,4100
1655,2024-04-05,CUST102,Female,37,Clothing,2,100,200,2024-04,244,4,1850
1656,2024-08-28,CUST163,Male,57,Food,3,20,60,2024-08,55,4,530
1657,2024-07-28,CUST559,Female,51,Electronics,1,100,100,2024-07,156,2,200
1658,2024-10-12,CUST211,Female,37,Food,3,20,60,2024-10,21,6,3460
1659,2024-07-30,CUST586,Female,62,Sports,1,200,200,2024-07,154,2,400
1660,2024-09-29,CUST189,Male,44,Sports,3,50,150,2024-09,93,2,160
1661,2024-02-16,CUST589,Male,35,Food,1,30,30,2024-02,149,3,880
1662,2024-08-28,CUST285,Male,43,Beauty,1,20,20,2024-08,31,2,120
1663,2024-05-12,CUST115,Male,27,Food,1,30,30,2024-05,233,3,1230
1664,2024-11-17,CUST600,Male,54,Food,1,10,10,2024-11,44,7,1770
1665,2024-01-05,CUST372,Male,26,Electronics,4,100,400,2024-01,84,3,1000
1666,2024-01-01,CUST095,Male,37,Sports,1,200,200,2024-01,76,5,1540
1667,2024-09-19,CUST321,Male,46,Food,4,30,120,2024-09,103,2,620
1668,2024-04-28,CUST202,Female,33,Sports,5,100,500,2024-04,37,6,1410
1669,2024-07-17,CUST152,Female,51,Clothing,5,200,1000,2024-07,19,2,1060
1670,2024-08-20,CUST338,Female,61,Beauty,3,50,150,2024-08,124,3,1210
1671,2024-05-30,CUST680,Male,31,Electronics,5,500,2500,2024-05,82,2,4000
1672,2024-11-08,CUST520,Female,41,Sports,4,50,200,2024-11,5,3,550
1673,2024-11-26,CUST741,Male,32,Sports,1,100,100,2024-11,35,2,190
1674,2024-05-10,CUST034,Male,61,Beauty,2,20,40,2024-05,174,5,2040
1675,2024-08-24,CUST275,Female,23,Clothing,4,200,800,2024-08,129,1,800
1676,2024-03-19,CUST331,Male,33,Food,1,10,10,2024-03,77,4,1710
1677,2024-02-28,CUST459,Male,57,Electronics,4,30,120,2024-02,129,5,1180
1678,2024-09-19,CUST148,Male,23,Beauty,5,30,150,2024-09,33,5,2500
